Traj_id,Time_list
205,"[1470037218,1470037228,1470037248,1470037258,1470037619,1470037629,1470037636,1470037654,1470037660,1470037670,1470038267,1470038277,1470038417,1470038447,1470038462.0]"
206,"[1470037255,1470037265,1470037281,1470037284,1470037314,1470037324,1470038307,1470038327,1470038347,1470038467]"
207,"[1470037258,1470037272,1470037311.0,1470038295,1470038305,1470038315,1470038420.0,1470038445,1470038455,1470038465]"
208,"[1470036855,1470036954,1470036956,1470037280,1470037290,1470037300,1470037309,1470037324.5,1470037660.6666667,1470038301,1470038321,1470038371,1470038377]"
209,"[1470037215,1470037235,1470037254,1470037261,1470037265,1470037269,1470037284.0,1470037299,1470037306,1470037326,1470037666,1470037686,1470037690,1470038307,1470038347]"
210,"[1470037234,1470037239,1470037254,1470037257,1470037631.6666667,1470037643,1470037673,1470038301,1470038341,1470038437,1470038440]"
211,"[1470037301,1470037312,1470037320,1470037324,1470037434,1470037442,1470037452,1470037462,1470037466,1470037496,1470037556.0,1470037625.0,1470037645,1470037655,1470038234,1470038407]"
212,"[1470036904,1470036928.0,1470036948,1470036958,1470038327,1470038337,1470038345,1470038423,1470038432,1470038442,1470038462.0]"
213,"[1470036865,1470036888,1470036924,1470036934,1470036964,1470037314,1470038303,1470038323,1470038333,1470038373,1470038383,1470038393]"
214,"[1470036903,1470036913,1470036962,1470037633,1470037653,1470037826,1470037866,1470038255,1470038421,1470038456.0]"
215,"[1470037217,1470037226,1470037234,1470037246,1470037252,1470037256,1470037274,1470037294,1470037314,1470037614,1470037623,1470037643,1470037653,1470038311]"
216,"[1470037213,1470037223,1470037233,1470037243,1470037283,1470037293,1470037303,1470037453,1470037533,1470037553,1470037951,1470037955,1470038229]"
217,"[1470036942,1470037322,1470037636,1470037639.5,1470037650,1470037690,1470038254,1470038434,1470038444,1470038454]"
218,"[1470037222,1470037272,1470037306,1470037637,1470037642,1470038306,1470038326,1470038336,1470038351,1470038421]"
219,"[1470036879,1470036925.0,1470036962,1470037658,1470037678,1470037688,1470037691,1470038305,1470038332,1470038340,1470038431,1470038471]"
220,"[1470037215,1470037225,1470037245.0,1470037263,1470037325,1470037668,1470037672,1470038292,1470038302,1470038312,1470038322,1470038336,1470038337,1470038347,1470038357,1470038367,1470038377,1470038387,1470038407]"
221,"[1470037214,1470037224,1470037234,1470037244,1470037299.0,1470037640,1470037650,1470037655,1470037665,1470037861,1470038233,1470038243]"
222,"[1470037213,1470037223,1470037250,1470037253,1470037263,1470037273,1470037283,1470037285.5,1470038338,1470038340,1470038435.0,1470038460]"
223,"[1470037233,1470037739,1470037742,1470037745,1470037765,1470038031,1470038122,1470038124,1470038128,1470038138,1470038142,1470038150]"
224,"[1470036879,1470036899,1470036926,1470036946,1470037285,1470037655.8,1470037825,1470037999,1470038019,1470038029,1470038046,1470038125,1470038146,1470038163,1470038166]"
225,"[1470037229,1470037239,1470037267,1470037307,1470037317,1470038317,1470038337,1470038347,1470038420,1470038424,1470038434]"
226,"[1470036888,1470036890,1470036904,1470036939.0,1470037305.0,1470037661.0,1470037691,1470037864,1470038064,1470038206.5]"
227,"[1470037213,1470037243,1470037251,1470037294,1470037314,1470037637,1470037647,1470037667,1470038311.0,1470038371.0]"
228,"[1470037247,1470037295,1470037681,1470038253,1470038263,1470038323,1470038333,1470038353,1470038363,1470038384,1470038408]"
229,"[1470037274,1470037298,1470037316,1470037319,1470037819,1470038238,1470038248,1470038258,1470038418,1470038458]"
230,"[1470037270,1470037280,1470037300,1470037310,1470037653,1470037663,1470037768.8,1470037858.0,1470038233,1470038389,1470038404]"
231,"[1470036944,1470036948,1470036958,1470037831,1470037841,1470037850,1470037854,1470038118,1470038128,1470038160]"
232,"[1470037213,1470037223,1470037257.0,1470037271,1470037299.3333333,1470037818,1470038241,1470038251,1470038431,1470038434,1470038444,1470038454]"
233,"[1470036862,1470036882,1470036892,1470036960.0,1470036969,1470037642,1470037687,1470037689,1470038348.0,1470038440,1470038450,1470038459]"
234,"[1470037249.2857144,1470037285,1470038241,1470038246,1470038250,1470038294,1470038297,1470038307,1470038337,1470038367]"
235,"[1470037111,1470037131,1470037196.2,1470037233,1470037253,1470037261,1470037266,1470037276,1470037286,1470037313.25,1470038333.0,1470038426]"
236,"[1470035134,1470035172,1470037853,1470037861,1470037955,1470037965,1470037975,1470038111,1470038113,1470038123,1470038143,1470038213]"
237,"[1470036854,1470036899,1470036919,1470036945.5,1470036972,1470037841,1470037859,1470037864,1470038063,1470038175,1470038185,1470038355,1470038395]"
238,"[1470036853,1470036863,1470036883,1470036933,1470036953,1470037660,1470037669,1470037689,1470037827,1470037837,1470037870,1470037889]"
239,"[1470036853,1470036873,1470036893,1470036894,1470036940,1470036956.0,1470036967,1470037653,1470037663,1470038348,1470038443.0]"
240,"[1470035154,1470037637,1470037667,1470037687,1470038320,1470038325,1470038333,1470038343,1470038447,1470038461.3333333]"
241,"[1470037221,1470037231,1470037241,1470037246,1470037256,1470037266,1470037276,1470037277,1470037507,1470037599,1470037609,1470037789,1470037830,1470037840,1470037880,1470037916]"
242,"[1470037230,1470037250,1470037283,1470037308.0,1470037322,1470037654,1470037664,1470037817,1470037821,1470037825,1470037835,1470037898.0]"
243,"[1470037225.0,1470037265,1470037285,1470037295,1470037300.5,1470037661,1470037671,1470037681,1470037834,1470037844,1470037867,1470037871,1470038415,1470038425,1470038435,1470038445]"
244,"[1470037274.0,1470037294,1470037298,1470037634,1470037664,1470037801,1470037811,1470037850.75,1470038257,1470038267,1470038277,1470038437,1470038447]"
245,"[1470036933,1470036941,1470036951,1470036954,1470036958,1470037836,1470037846,1470037856,1470038255,1470038265,1470038275,1470038283]"
246,"[1470037239,1470037259,1470037279,1470037299,1470037309,1470037633,1470037640,1470037647,1470037653,1470037659,1470037855,1470038437]"
247,"[1470037225.5,1470037244,1470037247,1470037307,1470037653.0,1470037673,1470037837.0,1470037852,1470038253,1470038456,1470038457,1470038467]"
248,"[1470037216,1470037236,1470037246,1470037266,1470037276,1470038296,1470038316,1470038421,1470038431,1470038472]"
249,"[1470037213,1470037223,1470037243,1470037253,1470037293,1470037313,1470037644,1470037654,1470037685,1470037845,1470038367,1470038377,1470038384,1470038389]"
250,"[1470037221,1470037241,1470037261,1470037271,1470037281,1470037331,1470037681,1470037826,1470037836,1470037856,1470038274,1470038417,1470038427]"
251,"[1470037215,1470037245,1470037275,1470037294,1470037652,1470037662,1470037672,1470037702,1470038366,1470038387]"
252,"[1470037214,1470037224,1470037231,1470037234,1470037250,1470037275.0,1470037284,1470037286,1470037640,1470037660,1470037830,1470037850,1470037860,1470038273,1470038372,1470038394.5]"
253,"[1470037260,1470037290,1470037300,1470037645.5,1470037656,1470037671.0,1470038294,1470038324,1470038334,1470038459]"
254,"[1470037241,1470037261,1470037273,1470037274,1470037304.0,1470037644,1470037768,1470037788,1470038043,1470038048,1470038050,1470038124.0,1470038133,1470038143]"
255,"[1470037232,1470037252,1470037668,1470038298,1470038308,1470038318,1470038328,1470038338,1470038398,1470038407]"
256,"[1470036881,1470036885,1470036914,1470036924,1470036945.0,1470036960,1470037055,1470037058,1470037125,1470037130,1470037209]"
257,"[1470037215,1470037225,1470037235,1470037280.0,1470037325,1470037639,1470037649,1470037659,1470037669,1470037671,1470038343,1470038362]"
258,"[1470036885,1470036892,1470036894,1470036897,1470036910,1470036920,1470037280,1470037290,1470037307,1470037322.0,1470038309.0,1470038425]"
259,"[1470036919.0,1470036964,1470037290,1470037310,1470037317,1470037326,1470037823.0,1470037848,1470037858,1470038255,1470038275,1470038373,1470038383]"
260,"[1470037213,1470037233,1470037323,1470037655,1470037688,1470038308,1470038333.0,1470038438,1470038448,1470038453,1470038457]"
261,"[1470037183,1470037223,1470037283,1470037650,1470037870,1470038251.5,1470038262,1470038267,1470038440,1470038460]"
262,"[1470036875,1470036929,1470036957,1470037787,1470037799,1470037997,1470038047,1470038107,1470038117,1470038127,1470038137,1470038170]"
263,"[1470036852,1470036862,1470036902,1470036922,1470037288,1470037298,1470037308,1470037328,1470037633,1470038233,1470038268.0,1470038420,1470038423]"
264,"[1470037646,1470037656,1470037676,1470037861,1470037993,1470038128.0,1470038153,1470038183,1470038213,1470038223]"
265,"[1470037233,1470037253,1470037268,1470037280,1470037310,1470037645.0,1470037663,1470038321.0,1470038438,1470038458]"
266,"[1470037220,1470037240,1470037245,1470037265,1470037325,1470037672.0,1470037815,1470037817,1470037827,1470037830,1470037835,1470037855,1470038214]"
267,"[1470036860,1470036862,1470037317,1470037678,1470037682,1470038303,1470038318,1470038319,1470038329,1470038369.0,1470038439,1470038468]"
268,"[1470037219,1470037229,1470037309,1470037640,1470037650,1470037660,1470037670,1470037859,1470037867,1470037871,1470038240,1470038385]"
269,"[1470037220,1470037230,1470037240,1470037250,1470037285.0,1470037325.0,1470037663.0,1470037830,1470037860,1470038416]"
270,"[1470037229,1470037284,1470037675.0,1470037715,1470037725,1470037735,1470037775,1470037795,1470038028,1470038228]"
271,"[1470037272,1470037332,1470037638.5,1470037652,1470038249,1470038369,1470038379,1470038389,1470038399,1470038402]"
272,"[1470037235.0,1470037270,1470037280,1470037300,1470037320,1470037660,1470038298,1470038311.0,1470038336,1470038351,1470038438,1470038466]"
273,"[1470037240,1470037260,1470037280,1470037310,1470037320,1470037643,1470037653,1470038309,1470038446,1470038472]"
274,"[1470037229,1470037319,1470037652,1470037692,1470037702,1470037712,1470037736,1470037746,1470037756,1470037994,1470038014,1470038174.0]"
275,"[1470036866.0,1470036951,1470036955,1470037649,1470037854,1470037864,1470038242.0,1470038262,1470038271,1470038272,1470038278,1470038416]"
276,"[1470037300.0,1470038296,1470038306,1470038316,1470038326,1470038336,1470038346,1470038416,1470038426,1470038446]"
277,"[1470036865,1470036885,1470036895,1470036905,1470036915,1470036925,1470036935,1470036962,1470037653.0,1470037815,1470037825,1470038414]"
278,"[1470037217,1470037224,1470037297,1470037301,1470037312,1470037822,1470037837.0,1470037851,1470037861,1470037871,1470038413,1470038423,1470038433,1470038443,1470038463]"
279,"[1470036860.5,1470036871,1470036901,1470036911,1470036931,1470036941,1470036961,1470037299,1470037319,1470038290,1470038300,1470038320,1470038350]"
280,"[1470037268,1470037318,1470037328,1470037648,1470037658,1470037679.6,1470037846,1470038114,1470038124,1470038162,1470038200]"
281,"[1470037223,1470037243,1470037283,1470037313,1470037648,1470037654,1470037658,1470037668,1470037844,1470037854,1470037980,1470037990,1470037993,1470038001,1470038003]"
282,"[1470036913,1470036953,1470037632,1470037638,1470037658,1470037668,1470037674,1470037682,1470037719,1470037722,1470037732,1470038381,1470038411]"
283,"[1470037231,1470037237,1470037247,1470037257,1470037260,1470037272.5,1470037283,1470037309,1470037636,1470037646,1470037666,1470038291,1470038361,1470038364,1470038367,1470038370,1470038373,1470038395,1470038399]"
284,"[1470037221,1470037242,1470037268,1470037288,1470037298,1470037328,1470037672,1470037674,1470038323.0,1470038430]"
285,"[1470036873.5,1470036904,1470037331,1470037644,1470037654,1470037674,1470037812,1470037822,1470037832,1470037852,1470038002,1470038012,1470038022,1470038032,1470038038]"
286,"[1470037245,1470037305,1470037315,1470038300,1470038318,1470038327,1470038335,1470038337,1470038340,1470038346,1470038353,1470038362]"
287,"[1470037267,1470037269,1470037272,1470037279,1470037307,1470037311,1470037314,1470037324,1470038313,1470038317,1470038323.5,1470038329,1470038370]"
288,"[1470037220,1470037223,1470037298,1470037649,1470037659,1470037669,1470037689,1470038312,1470038332,1470038460]"
289,"[1470036815,1470036825,1470036835,1470036864,1470036885,1470036925,1470037315,1470037325,1470037375,1470037385,1470037474,1470037505,1470037515,1470038178]"
290,"[1470036860,1470036870,1470036920.0,1470036970,1470037315,1470037662,1470037822,1470037862,1470038022,1470038172]"
291,"[1470036909,1470036944.0,1470036959,1470036969,1470037638.5,1470037673,1470037677,1470037818,1470037838,1470037848,1470037858,1470038278]"
292,"[1470037240,1470037250,1470037679,1470037826,1470037851.0,1470037866,1470037996,1470037999,1470038009,1470038039,1470038049,1470038103.8333333]"
293,"[1470037233,1470037289,1470037636,1470037651.0,1470037666,1470038297,1470038307,1470038327,1470038417,1470038427,1470038457,1470038467]"
294,"[1470037229,1470037241,1470037251,1470037640,1470037670.0,1470038310,1470038312,1470038314,1470038331,1470038356,1470038376]"
295,"[1470037272,1470037301,1470037638,1470037648,1470037658,1470037660,1470037672.0,1470037684,1470038168,1470038228,1470038256.5,1470038322.0,1470038453.0]"
296,"[1470037217,1470037247,1470037267,1470037287,1470037307,1470037657,1470038307,1470038327,1470038447.0,1470038467]"
297,"[1470036938,1470036948,1470036955,1470036965,1470037318,1470037328,1470038297,1470038327.8,1470038439,1470038458.3333333]"
298,"[1470037222,1470037237.0,1470037252,1470037257,1470037297,1470037317,1470037327,1470037654,1470037692,1470038341,1470038343,1470038346]"
299,"[1470037215,1470037225,1470037245,1470037250.0,1470037287,1470037294,1470037324,1470038300,1470038320,1470038333,1470038426.0]"
300,"[1470036859,1470036889,1470036899,1470036909,1470036929,1470036939,1470036958,1470037318,1470037783,1470038103]"
301,"[1470037220,1470037270,1470037677,1470037839,1470037869,1470038024.0,1470038113,1470038143,1470038203,1470038213,1470038218]"
302,"[1470036875.0,1470036905,1470036915,1470036935,1470037277,1470037633,1470037657.5,1470037701,1470037780,1470037810,1470037813,1470038016,1470038116]"
303,"[1470036866,1470036906,1470036921.0,1470036946,1470037332,1470038309,1470038329,1470038339,1470038350,1470038420,1470038439,1470038447]"
304,"[1470037193,1470037203,1470037213,1470037223,1470037233,1470037243,1470037253,1470037263,1470037287,1470037842,1470038255]"
305,"[1470037231,1470037241,1470037252,1470037331,1470037827,1470037831,1470037851,1470038007.0,1470038042,1470038182,1470038192]"
306,"[1470035127,1470035152.0,1470035482,1470035970,1470035980,1470036090,1470036099,1470036101,1470036111,1470036121,1470036273,1470036453.0,1470036468,1470036530,1470036548]"
307,"[1470035119,1470035149,1470035476,1470035486,1470035501.0,1470035526,1470036634.0,1470037386,1470037388,1470037391,1470037996,1470038144,1470038154]"
308,"[1470037221,1470037281,1470037331,1470037641,1470037661,1470037681,1470038334,1470038417,1470038427,1470038437,1470038442,1470038447,1470038467]"
309,"[1470037227,1470037656,1470037666,1470037676,1470037836,1470037856,1470038225,1470038235,1470038255,1470038275,1470038285,1470038295,1470038305,1470038325,1470038355,1470038375,1470038445,1470038455]"
310,"[1470037218.0,1470037233,1470037236,1470037239,1470037292,1470037312,1470037646,1470038296,1470038416,1470038419.5,1470038453]"
311,"[1470036855,1470036870,1470036880,1470036890,1470036900,1470036940.0,1470037301,1470037311,1470037681,1470037841,1470037871,1470038442.6666667]"
312,"[1470036895,1470037655,1470037675,1470037725,1470037755,1470037765,1470037775,1470037999,1470038019,1470038039,1470038049,1470038129,1470038160]"
313,"[1470037256,1470037266,1470037290,1470037476,1470037545,1470037940.0,1470037967,1470037969,1470037977,1470038178,1470038187]"
314,"[1470036879,1470036909,1470036939,1470036969,1470037635,1470037688,1470038320,1470038330,1470038340,1470038470]"
315,"[1470036910,1470036935.857143,1470037650,1470037660,1470037680,1470038331,1470038346,1470038413,1470038433,1470038463]"
316,"[1470037230,1470037232,1470037242,1470037261,1470037271,1470037278,1470037288,1470037298,1470037851,1470037861,1470038240,1470038440,1470038450,1470038470]"
