node,lng,lat
36573,121.5997293,31.2687519
36574,121.599982,31.2687524
36575,121.5998954,31.2687783
36576,121.6001126,31.2687894
36577,121.5997485,31.2688223
36578,121.5999875,31.2688269
36579,121.5990215,31.2689109
36580,121.5991896,31.2689277
36581,121.5990754,31.2689653
36582,121.5992201,31.2689946
36583,121.5991328,31.2690234
36584,121.5988803,31.2690297
36585,121.5989176,31.2690944
36586,121.5985057,31.2691535
36587,121.598333,31.2692182
36588,121.5985378,31.2692199
36589,121.5983679,31.2692836
36590,121.5981669,31.2692854
36591,121.5981566,31.269376
36592,121.597979,31.2693728
36593,121.5980198,31.2694356
36594,121.5977945,31.2694612
36595,121.5978372,31.2695232
36596,121.5975938,31.269567
36597,121.5976394,31.2696274
36598,121.5973987,31.2696795
36599,121.597447,31.2697383
36600,121.5972803,31.269753
36601,121.5973309,31.2698104
36602,121.5971656,31.2698304
36603,121.5972184,31.2698864
36604,121.597052,31.269909
36605,121.5971061,31.269964
36606,121.5969408,31.2699915
36607,121.5969974,31.2700447
36608,121.5967306,31.270163
36609,121.5967893,31.2702144
36610,121.596526,31.2703378
36611,121.596586,31.2703882
36612,121.595047,31.2715447
36613,121.5839943,31.2715615
36614,121.5841003,31.2715717
36615,121.5842036,31.2715846
36616,121.5951037,31.2715916
36617,121.5843254,31.2716058
36618,121.5951641,31.2716416
36619,121.5952245,31.2716916
36620,121.5890205,31.2729076
36621,121.5891753,31.2729533
36622,121.5893227,31.2729996
36623,121.5894711,31.2730548
36624,121.5896075,31.2731137
36625,121.5897487,31.2731846
36626,121.5898795,31.2732584
36627,121.5900049,31.2733374
36628,121.5999572,31.2737112
36629,121.5998752,31.2737306
36630,121.5998012,31.273767
36631,121.5996991,31.2738141
36632,121.5996165,31.2738563
36633,121.5918031,31.2745052
36634,121.5914973,31.2745297
36635,121.5918636,31.2745551
36636,121.5915844,31.2746009
36637,121.5917628,31.2746438
36638,121.5916413,31.2746476
36639,121.5917151,31.2746857
36640,121.5916639,31.2747308
36641,121.591776,31.2747354
36642,121.5916163,31.2747727
36643,121.5917247,31.2747805
36644,121.5918597,31.2748037
36645,121.5914631,31.2748044
36646,121.5918089,31.2748492
36647,121.5915242,31.2748538
36648,121.5925592,31.2753749
36649,121.5925037,31.2754164
36650,121.5929446,31.2756895
36651,121.5928881,31.2757303
36652,121.5891041,31.2768748
36653,121.5891637,31.2769254
36654,121.5944712,31.2769358
36655,121.594419,31.2769801
36656,121.5947965,31.2768697
36657,121.5945286,31.2769876
36658,121.5946161,31.2769833
36659,121.5889425,31.277011
36660,121.5944729,31.2770289
36661,121.5945628,31.2770194
36662,121.589001,31.2770627
36663,121.5945001,31.2770552
36664,121.5946278,31.2771009
36665,121.5944361,31.2770869
36666,121.5945661,31.2771353
36667,121.5887773,31.2771443
36668,121.5943711,31.2771204
36669,121.59467,31.27716
36670,121.5946067,31.2771921
36671,121.5888346,31.2771969
36672,121.5947263,31.2772444
36673,121.5946607,31.2772731
36674,121.5886121,31.2772765
36675,121.588669,31.2773295
36676,121.5947726,31.2773316
36677,121.5947047,31.2773559
36678,121.5884431,31.2774065
36679,121.5948133,31.2774218
36680,121.5947436,31.2774421
36681,121.5884988,31.2774603
36682,121.5948456,31.2775141
36683,121.5947746,31.2775308
36684,121.5948718,31.2776039
36685,121.5947996,31.2776164
36686,121.5948895,31.2776989
36687,121.5948166,31.2777077
36688,121.5949027,31.2777917
36689,121.5948294,31.2777972
36690,121.5949091,31.2778905
36691,121.5948355,31.2778924
36692,121.5876452,31.2779993
36693,121.5877007,31.2780534
36694,121.5875342,31.2780818
36695,121.58759,31.2781356
36696,121.587457,31.278141
36697,121.5875121,31.2781952
36698,121.5948371,31.2796641
36699,121.5949107,31.2796641
36700,121.5948372,31.2797459
36701,121.5949108,31.279746
36702,121.5948373,31.2798311
36703,121.5949109,31.2798311
36704,121.5845322,31.2803849
36705,121.5843155,31.2804606
36706,121.5845246,31.2804873
36707,121.5843188,31.2805487
36708,121.5843216,31.2806423
36709,121.5840575,31.2806538
36710,121.5843238,31.2807359
36711,121.5840627,31.2807391
36712,121.584067,31.2808304
36713,121.5840702,31.2809219
36714,121.5837957,31.2809311
36715,121.5837713,31.2809486
36716,121.5838239,31.2810047
36717,121.5837926,31.2810251
36718,121.5836064,31.2810564
36719,121.5836562,31.2811143
36720,121.5834465,31.2811527
36721,121.5834938,31.2812122
36722,121.5832372,31.2812702
36723,121.5832822,31.2813309
36724,121.5829815,31.2814036
36725,121.5830246,31.2814654
36726,121.5818574,31.2819615
36727,121.5818942,31.2820263
36728,121.5948425,31.2820946
36729,121.5949161,31.2820946
36730,121.5947745,31.2822019
36731,121.5948428,31.2822021
36732,121.5949164,31.2822022
36733,121.5949847,31.2822022
36734,121.6007242,31.2822427
36735,121.6029496,31.2824353
36736,121.5799404,31.2828939
36737,121.5799751,31.2829597
36738,121.5797224,31.2829997
36739,121.5797326,31.2830774
36740,121.5794589,31.2831277
36741,121.5794916,31.2831944
36742,121.5771482,31.2842472
36743,121.5770467,31.2842964
36744,121.5770303,31.2843043
36745,121.5771908,31.2843092
36746,121.5770701,31.2843677
36747,121.5770529,31.2843751
36748,121.5768183,31.284396
36749,121.5767359,31.2844267
36750,121.5766503,31.2844562
36751,121.5768542,31.2844611
36752,121.5765681,31.2844831
36753,121.576768,31.2844931
36754,121.576485,31.284507
36755,121.5766813,31.284523
36756,121.5764025,31.2845285
36757,121.576325,31.2845473
36758,121.5765966,31.2845508
36759,121.5738348,31.2845531
36760,121.5740328,31.284558
36761,121.5762488,31.2845643
36762,121.5765107,31.2845755
36763,121.576166,31.2845811
36764,121.5760764,31.284596
36765,121.5764264,31.2845974
36766,121.5759869,31.2846088
36767,121.5763472,31.2846166
36768,121.5758941,31.2846195
36769,121.573834,31.2846205
36770,121.5740332,31.2846254
36771,121.5758032,31.2846279
36772,121.5744682,31.2846284
36773,121.575724,31.284633
36774,121.576269,31.2846341
36775,121.5756449,31.2846363
36776,121.5754807,31.2846381
36777,121.5761837,31.2846514
36778,121.5760913,31.2846668
36779,121.5759995,31.2846799
36780,121.5759045,31.2846908
36781,121.5738339,31.2846923
36782,121.574034,31.2846972
36783,121.575811,31.2846995
36784,121.5744674,31.2847003
36785,121.5757289,31.2847047
36786,121.5756476,31.2847081
36787,121.5754806,31.28471
36788,121.5738347,31.2847642
36789,121.574035,31.2847691
36790,121.5939922,31.2725731
36791,121.498534,31.1552025
36792,121.3570878,31.2517502
36793,121.3571315,31.2518358
36794,121.3574776,31.252801
36795,121.3575012,31.2529197
36796,121.3575192,31.2530514
36797,121.3575329,31.2531643
36798,121.3575594,31.2532843
36799,121.3577362,31.2536523
36800,121.3579279,31.2539436
36801,121.3580029,31.2540836
36802,121.3580605,31.2542241
36803,121.3602592,31.2623342
36804,121.3097585,31.2673099
36805,121.2609367,31.0944824
36806,121.2910379,31.0952395
36807,121.2911489,31.0952416
36808,121.2910336,31.0953784
36809,121.2911439,31.0953805
36810,121.2612016,31.0968635
36811,121.2728189,31.2591213
36812,121.2727611,31.2617417
36813,121.2726699,31.2617845
36814,121.2727516,31.2619639
36815,121.2726603,31.2620067
36816,121.2725355,31.264905
36817,121.2726328,31.2648617
36818,121.2725281,31.2650787
36819,121.2725248,31.2651556
36820,121.2725121,31.2653468
36821,121.2726068,31.2653265
36822,121.2725065,31.2679437
36823,121.2724165,31.2679596
36824,121.2724971,31.2681913
36825,121.272407,31.2682094
36826,121.2723779,31.2689685
36827,121.2724672,31.2689711
36828,121.2722868,31.2708631
36829,121.2723761,31.2708662
36830,121.2722759,31.2711148
36831,121.2723652,31.2711178
36832,121.2722666,31.2713684
36833,121.2723559,31.27137
36834,121.2722611,31.271829
36835,121.2723505,31.2718301
36836,121.2724163,31.272012
36837,121.2723477,31.2720287
36838,121.2723002,31.2720402
36839,121.272258,31.2720505
36840,121.2721893,31.2720672
36841,121.2724133,31.2721848
36842,121.2723446,31.2722
36843,121.2722545,31.2722199
36844,121.2721852,31.2722352
36845,121.2722481,31.2723273
36846,121.2723374,31.2723319
36847,121.2722393,31.2724469
36848,121.2723283,31.2724533
36849,121.2720201,31.2742279
36850,121.2721082,31.2742428
36851,121.2719975,31.2744119
36852,121.2720854,31.2744277
36853,121.271783,31.2768853
36854,121.2716926,31.2768895
36855,121.2719068,31.2769527
36856,121.271843,31.2769565
36857,121.2717737,31.2769606
36858,121.2716832,31.276966
36859,121.271614,31.2769702
36860,121.2715291,31.2769753
36861,121.2717631,31.2770474
36862,121.2716725,31.2770529
36863,121.2712125,31.2807918
36864,121.2713021,31.2807936
36865,121.2711864,31.2810036
36866,121.2712762,31.2810044
36867,121.2706959,31.2849895
36868,121.2707849,31.2849968
36869,121.2707717,31.2851253
36870,121.2706762,31.2851818
36871,121.2706636,31.2853054
36872,121.2707527,31.285311
36873,121.2707464,31.2853981
36874,121.2706527,31.2854552
36875,121.2706402,31.2856271
36876,121.2706298,31.2858592
36877,121.2707192,31.2858613
36878,121.2706131,31.2860702
36879,121.2707203,31.2863061
36880,121.270631,31.2863091
36881,121.2707345,31.2865167
36882,121.2706453,31.2865222
36883,121.2707577,31.2867483
36884,121.2706687,31.2867561
36885,121.2707906,31.2869856
36886,121.270702,31.2869957
36887,121.2708285,31.2872014
36888,121.2707403,31.2872142
36889,121.2708751,31.2874135
36890,121.2707875,31.2874289
36891,121.2712712,31.2889236
36892,121.2711839,31.2889399
36893,121.2713016,31.2890351
36894,121.2712144,31.2890517
36895,121.2713872,31.2893322
36896,121.2713007,31.2893515
36897,121.2714391,31.2894935
36898,121.2713532,31.2895146
36899,121.2714969,31.2896583
36900,121.2714118,31.2896818
36901,121.2715585,31.2898115
36902,121.2714744,31.2898372
36903,121.2716231,31.2899605
36904,121.2715399,31.2899884
36905,121.2716949,31.2901082
36906,121.271613,31.2901387
36907,121.2717738,31.2902568
36908,121.2716934,31.2902903
36909,121.2718543,31.2903879
36910,121.2717599,31.2904263
36911,121.2719427,31.2905214
36912,121.271835,31.2905561
36913,121.272025,31.2906241
36914,121.2719048,31.2906494
36915,121.2721172,31.2907277
36916,121.2719836,31.2907481
36917,121.2722193,31.2908327
36918,121.2720949,31.2908711
36919,121.2723262,31.2909341
36920,121.2722221,31.2909958
36921,121.272458,31.2910513
36922,121.2723489,31.2911087
36923,121.2725955,31.2911683
36924,121.2725042,31.2912429
36925,121.2727422,31.2912834
36926,121.2726506,31.2913556
36927,121.2728975,31.2914006
36928,121.273064,31.2915205
36929,121.2729592,31.291587
36930,121.2732419,31.291645
36931,121.2732239,31.2917814
36932,121.2737374,31.2921305
36933,121.2742713,31.2922946
36934,121.2742097,31.292408
36935,121.2745529,31.2924701
36936,121.2744925,31.2925843
36937,121.2773821,31.2942622
36938,121.2773582,31.2943367
36939,121.2776142,31.2943801
36940,121.277577,31.2944504
36941,121.27783,31.2944795
36942,121.2777698,31.2945334
36943,121.2780219,31.2945578
36944,121.277983,31.2946265
36945,121.2782544,31.294648
36946,121.2782187,31.294718
36947,121.2784972,31.2947349
36948,121.2784639,31.2948058
36949,121.2787472,31.294817
36950,121.2787159,31.2948886
36951,121.2816216,31.2956629
36952,121.2815909,31.2957346
36953,121.282088,31.2958122
36954,121.2820556,31.2958834
36955,121.2830591,31.2961572
36956,121.2830232,31.2962271
36957,121.2835623,31.2963504
36958,121.2835252,31.2964199
36959,121.2692468,31.2968951
36960,121.2685888,31.2976692
36961,121.2681605,31.2982394
36962,121.288377,31.2982529
36963,121.2883388,31.298322
36964,121.2886324,31.2983539
36965,121.2885936,31.2984227
36966,121.2676537,31.29902
36967,121.267496,31.2992942
36968,121.2929522,31.3000608
36969,121.2929138,31.3001297
36970,121.2931481,31.3001382
36971,121.2931092,31.300207
36972,121.2968054,31.3008753
36973,121.2970772,31.3009252
36974,121.2967052,31.3013794
36975,121.2970094,31.3014279
36976,121.2964649,31.3036083
36977,121.2963673,31.3038885
36978,121.2962717,31.3041267
36979,121.272943,31.2591068
36980,121.2729402,31.2591696
36981,121.2755911,31.25919
36982,121.27589,31.2592078
36983,121.2727798,31.259232
36984,121.2728691,31.2592348
36985,121.2761787,31.2592374
36986,121.2755873,31.2592528
36987,121.275883,31.2592704
36988,121.2764705,31.2592787
36989,121.276574,31.2592979
36990,121.2761683,31.2592997
36991,121.27676,31.2593324
36992,121.2764567,31.2593405
36993,121.2768179,31.2593455
36994,121.276519,31.2593521
36995,121.2727738,31.2593708
36996,121.2728631,31.2593733
36997,121.2767427,31.2593935
36998,121.2770502,31.2593983
36999,121.2767642,31.2593984
37000,121.2770296,31.2594587
37001,121.2773326,31.2594751
37002,121.2773088,31.2595346
37003,121.2776087,31.2595608
37004,121.277582,31.2596194
37005,121.2778819,31.2596577
37006,121.2778519,31.2597151
37007,121.2781272,31.2597584
37008,121.278095,31.2598149
37009,121.2792876,31.2600416
37010,121.2793568,31.2600734
37011,121.2790164,31.2601358
37012,121.2792245,31.260149
37013,121.2792948,31.2601788
37014,121.2789848,31.2601926
37015,121.2791891,31.2602092
37016,121.2792594,31.260239
37017,121.2791561,31.2602653
37018,121.2792263,31.2602952
37019,121.2794479,31.260319
37020,121.2791207,31.2603256
37021,121.2791909,31.2603554
37022,121.2794161,31.2603757
37023,121.2790694,31.2604127
37024,121.2791384,31.2604445
37025,121.2800534,31.2605761
37026,121.2800184,31.2606314
37027,121.2802034,31.2606515
37028,121.2801631,31.2607042
37029,121.2803345,31.2607327
37030,121.2802885,31.2607818
37031,121.2804425,31.2608139
37032,121.2803914,31.2608592
37033,121.2805302,31.260893
37034,121.280475,31.2609347
37035,121.2806032,31.2609693
37036,121.2805448,31.2610076
37037,121.2806714,31.2610498
37038,121.2806098,31.2610843
37039,121.2807314,31.2611365
37040,121.2806671,31.2611671
37041,121.2807912,31.2612346
37042,121.2807247,31.2612616
37043,121.2808344,31.2613203
37044,121.2807655,31.2613426
37045,121.2808639,31.2613978
37046,121.2807934,31.2614157
37047,121.2808869,31.2614702
37048,121.2808153,31.2614851
37049,121.2809036,31.2615368
37050,121.2808312,31.2615482
37051,121.2809167,31.2616066
37052,121.2808438,31.2616153
37053,121.280927,31.2616855
37054,121.2808537,31.2616909
37055,121.2809328,31.2617687
37056,121.2808592,31.2617705
37057,121.2808592,31.2618444
37058,121.2809328,31.2618464
37059,121.2808537,31.2619156
37060,121.2809271,31.2619207
37061,121.2808455,31.2619842
37062,121.2809185,31.2619921
37063,121.2808355,31.2620431
37064,121.2809081,31.2620535
37065,121.2808215,31.2621065
37066,121.2808931,31.2621211
37067,121.2807844,31.2622161
37068,121.2808547,31.2622346
37069,121.2796621,31.2653684
37070,121.2795678,31.265413
37071,121.2795455,31.265675
37072,121.2794511,31.2657195
37073,121.2788335,31.2673426
37074,121.2789026,31.2673642
37075,121.2787773,31.2674605
37076,121.2788446,31.2674859
37077,121.2787232,31.2675576
37078,121.2787887,31.2675864
37079,121.2786639,31.2676487
37080,121.278727,31.2676811
37081,121.278591,31.267745
37082,121.2786518,31.2677805
37083,121.278515,31.2678345
37084,121.278573,31.2678731
37085,121.2784224,31.2679296
37086,121.2784772,31.2679716
37087,121.2783267,31.2680142
37088,121.2783777,31.2680596
37089,121.2782199,31.2680952
37090,121.278267,31.2681435
37091,121.2781061,31.2681717
37092,121.2781497,31.2682223
37093,121.2779791,31.2682462
37094,121.2780188,31.2682992
37095,121.2778488,31.2683123
37096,121.2778844,31.2683674
37097,121.2762789,31.2690003
37098,121.2763129,31.269056
37099,121.2760871,31.2690843
37100,121.2761212,31.26914
37101,121.2743954,31.2698256
37102,121.2724283,31.2698536
37103,121.2723388,31.2698562
37104,121.2742498,31.2698796
37105,121.2744269,31.2698825
37106,121.2723375,31.2698842
37107,121.2724266,31.2698882
37108,121.2741243,31.2699169
37109,121.2742765,31.2699382
37110,121.2739969,31.2699483
37111,121.2723342,31.2699515
37112,121.2724234,31.2699555
37113,121.2724916,31.2699586
37114,121.2727034,31.2699682
37115,121.2738715,31.269973
37116,121.2741467,31.2699768
37117,121.2737574,31.2699899
37118,121.2736543,31.2699984
37119,121.2734077,31.2700002
37120,121.2735431,31.2700012
37121,121.2740154,31.2700092
37122,121.2723312,31.2700143
37123,121.2724203,31.2700184
37124,121.2724886,31.2700215
37125,121.2727076,31.2700314
37126,121.2738861,31.2700347
37127,121.273767,31.2700523
37128,121.273659,31.2700612
37129,121.2734055,31.2700631
37130,121.2735439,31.2700641
37131,121.2723279,31.2700816
37132,121.2724171,31.2700857
37133,121.2723246,31.2701498
37134,121.2724137,31.2701552
37135,121.3243061,31.2946125
37136,121.3153533,31.1887441
37137,121.3179463,31.1887636
37138,121.3109346,31.1886599
37139,121.3145761,31.190405
37140,121.317769,31.1888652
37141,121.3186631,31.189064
37142,121.3181857,31.188891
37143,121.3188452,31.192411
37144,121.3149421,31.188911
37145,121.3133132,31.1885691
37146,121.3122969,31.1887767
37147,121.3187423,31.1939031
37148,121.3144351,31.192616
37149,121.3203006,31.189083
37150,121.3146004,31.1886643
37151,121.3174508,31.1888497
37152,121.3197038,31.1890314
37153,121.308857,31.1865436
37154,121.3186065,31.193471
37155,121.3189375,31.1896143
37156,121.3144727,31.1888203
37157,121.3192897,31.1889931
37158,121.3140833,31.1889091
37159,121.3091614,31.1860214
37160,121.3101182,31.1882965
37161,121.3186737,31.1922593
37162,121.3188745,31.1917885
37163,121.3163749,31.188714
37164,121.316882,31.1886911
37165,121.3146319,31.1896026
37166,121.3187951,31.1930908
37167,121.3147743,31.1893034
37168,121.3141034,31.1886248
37169,121.3189476,31.18995
37170,121.3086697,31.1872251
37171,121.3086692,31.1870069
37172,121.3096571,31.1882288
37173,121.3089049,31.1877582
37174,121.3188831,31.1910198
37175,121.3232195,31.1905058
37176,121.3231687,31.190088
37177,121.3120101,31.188456
37178,121.3231633,31.188406
37179,121.323095,31.1898461
37180,121.3231717,31.1916157
37181,121.323051,31.1931981
37182,121.3222879,31.1892548
37183,121.3214465,31.1891677
37184,121.3227062,31.189427
37185,121.3231715,31.1881285
37186,121.3227816,31.1948509
37187,121.3230009,31.1896833
37188,121.3231067,31.1927022
37189,121.3141436,31.1907461
37190,121.2979841,31.2973733
37191,121.2982689,31.2974289
37192,121.2979502,31.2974558
37193,121.2982376,31.2975534
37194,121.2978881,31.2976849
37195,121.2981645,31.2977494
37196,121.3057035,31.3007331
37197,121.3056438,31.3008339
37198,121.305578,31.3009451
37199,121.3080244,31.3016517
37200,121.308048,31.3017362
37201,121.3076853,31.3017374
37202,121.3078156,31.301795
37203,121.3074383,31.3017997
37204,121.3074623,31.3018845
37205,121.3048505,31.3021583
37206,121.2958004,31.2870036
37207,121.3005898,31.2904242
37208,121.3008602,31.2905293
37209,121.3118143,31.2906501
37210,121.3116335,31.2908357
37211,121.3114115,31.2911173
37212,121.3112422,31.2913518
37213,121.3112078,31.2914096
37214,121.2994471,31.2928621
37215,121.299859,31.2930235
37216,121.3093123,31.2946432
37217,121.3092663,31.2947213
37218,121.3092273,31.2947878
37219,121.3083093,31.2963374
37220,121.3082543,31.2964301
37221,121.3082034,31.2965159
37222,121.3154664,31.2974634
37223,121.3155496,31.2975098
37224,121.3142251,31.2990827
37225,121.3143005,31.2991188
37226,121.3010025,31.302356
37227,121.3009582,31.3024321
37228,121.3009076,31.302519
37229,121.3048413,31.2884284
37230,121.3064133,31.2889776
37231,121.306368,31.2890403
37232,121.306871,31.2892418
37233,121.3072349,31.2893047
37234,121.307169,31.2893601
37235,121.3000786,31.2912691
37236,121.3003574,31.2913519
37237,121.3090149,31.295148
37238,121.2868774,31.28798
37239,121.3357848,31.2900707
37240,121.335874,31.2901013
37241,121.3356114,31.2903208
37242,121.3357,31.2903508
37243,121.2991193,31.2936677
37244,121.2865033,31.2975125
37245,121.2864555,31.2975778
37246,121.2806587,31.2898835
37247,121.2797158,31.2951117
37248,121.2825516,31.2959712
37249,121.2825125,31.2960401
37250,121.2824549,31.2961434
37251,121.2789857,31.3023845
37252,121.2784758,31.3033091
37253,121.2783711,31.3034941
37254,121.2774759,31.305089
37255,121.2749179,31.3093933
37256,121.2743027,31.3105519
37257,121.2741572,31.3108
37258,121.2971927,31.2996657
37259,121.2926358,31.2746786
37260,121.2926554,31.274788
37261,121.2929257,31.2762953
37262,121.2743805,31.2766082
37263,121.2929881,31.2766436
37264,121.2969787,31.2809546
37265,121.296448,31.2813862
37266,121.2940026,31.2821099
37267,121.2940485,31.282379
37268,121.2940811,31.2825729
37269,121.2941906,31.2832537
37270,121.293413,31.2833857
37271,121.2929374,31.2834839
37272,121.2927276,31.2835543
37273,121.2925726,31.2836125
37274,121.2924934,31.2836655
37275,121.2924699,31.283705
37276,121.2924589,31.28375
37277,121.2925159,31.2840469
37278,121.2940045,31.2840342
37279,121.2940699,31.2840342
37280,121.2939301,31.2840408
37281,121.2941354,31.2840423
37282,121.2941967,31.2840598
37283,121.292535,31.2841023
37284,121.2942403,31.2840808
37285,121.2935137,31.2841034
37286,121.2925601,31.284146
37287,121.2942812,31.2841122
37288,121.2925881,31.2841789
37289,121.2943166,31.284153
37290,121.2926189,31.284202
37291,121.2926546,31.2842184
37292,121.292949,31.2842154
37293,121.2926902,31.2842292
37294,121.2928097,31.2842324
37295,121.2927326,31.2842333
37296,121.2943419,31.284199
37297,121.2943566,31.2842391
37298,121.2943691,31.2842823
37299,121.294554,31.2854655
37300,121.294646,31.2857141
37301,121.2947115,31.2858502
37302,121.2947789,31.2859784
37303,121.2948519,31.2860889
37304,121.2949404,31.2862062
37305,121.295059,31.2863658
37306,121.2951857,31.2865067
37307,121.2953289,31.2866395
37308,121.2954952,31.2867816
37309,121.2956519,31.2868981
37310,121.295964,31.2871055
37311,121.2960758,31.2871649
37312,121.2962112,31.2872226
37313,121.2963525,31.2872709
37314,121.2965788,31.2873349
37315,121.2973731,31.287553
37316,121.2975258,31.2875973
37317,121.2977452,31.2876637
37318,121.297957,31.2877318
37319,121.2980923,31.2877841
37320,121.2982032,31.2878349
37321,121.2989549,31.288224
37322,121.2990574,31.2882689
37323,121.3024928,31.2883661
37324,121.303298,31.2883089
37325,121.2991691,31.2883131
37326,121.2992877,31.2883527
37327,121.2994649,31.2883982
37328,121.2995549,31.288418
37329,121.2996939,31.2884447
37330,121.3035403,31.2884589
37331,121.2998793,31.2884739
37332,121.2999951,31.2884844
37333,121.30025,31.2884878
37334,121.3001225,31.2884905
37335,121.309326,31.2862085
37336,121.3096006,31.2863815
37337,121.2844843,31.2967147
37338,121.3002814,31.2848434
37339,121.3041921,31.2878483
37340,121.3090738,31.2900851
37341,121.3090247,31.2901334
37342,121.2770727,31.2940847
37343,121.2770319,31.2941563
37344,121.2805135,31.2996246
37345,121.2804578,31.2997375
37346,121.3018507,31.3025901
37347,121.303147,31.3027681
37348,121.3004154,31.304875
37349,121.3002077,31.3051898
37350,121.2954136,31.3055882
37351,121.295349,31.305685
37352,121.2994203,31.3070656
37353,121.3001523,31.3073782
37354,121.3137082,31.3130291
37355,121.292811,31.3097255
37356,121.2922152,31.3106184
37357,121.2919344,31.310936
37358,121.2906241,31.3129819
37359,121.2903029,31.3134847
37360,121.2962064,31.3059007
37361,121.2961531,31.3059981
37362,121.2966209,31.3060599
37363,121.29657,31.3061472
37364,121.2909668,31.2992763
37365,121.2910893,31.2993247
37366,121.2909296,31.2993457
37367,121.2912151,31.2993744
37368,121.2910527,31.2993943
37369,121.2911794,31.2994444
37370,121.272613,31.3133504
37371,121.2873815,31.2979437
37372,121.2656656,31.3027837
37373,121.2743574,31.3104635
37374,121.2910645,31.3122943
37375,121.5949101,31.2790232
37376,121.5948324,31.2790212
37377,121.3158416,31.202414
37378,121.3178058,31.2022987
37379,121.3219785,31.2025608
37380,121.3141786,31.1972681
37381,121.3220858,31.2024094
37382,121.3218618,31.203713
37383,121.3123169,31.2024197
37384,121.3217478,31.2030105
37385,121.3219638,31.2036809
37386,121.3112486,31.202258
37387,121.3181,31.1993397
37388,121.3209593,31.2026801
37389,121.3115986,31.2022809
37390,121.3175327,31.2030339
37391,121.3219477,31.1973533
37392,121.3210934,31.2030701
37393,121.3170049,31.2027721
37394,121.3177943,31.2006061
37395,121.310279,31.2022626
37396,121.3137065,31.2017097
37397,121.3215386,31.2031298
37398,121.3221568,31.1973671
37399,121.3141036,31.2016248
37400,121.3070399,31.2017652
37401,121.3120557,31.2023089
37402,121.321941,31.2028315
37403,121.322173,31.201974
37404,121.3139265,31.2009136
37405,121.3129663,31.2022351
37406,121.3188734,31.1972354
37407,121.3170325,31.2024828
37408,121.3167267,31.2026893
37409,121.3224398,31.2010329
37410,121.3206696,31.2030977
37411,121.3226767,31.2003773
37412,121.3219946,31.2039832
37413,121.3175918,31.2021162
37414,121.3166946,31.2028832
37415,121.3221987,31.2017285
37416,121.3173115,31.2024507
37417,121.3226665,31.2007534
37418,121.3223264,31.2032268
37419,121.318141,31.1972938
37420,121.3143449,31.2023314
37421,121.3172162,31.2026072
37422,121.3123349,31.2022429
37423,121.3176293,31.2023778
37424,121.3132082,31.2019969
37425,121.322177,31.2026159
37426,121.3133847,31.202102
37427,121.3222145,31.2049144
37428,121.3136743,31.2014642
37429,121.317746,31.2025792
37430,121.3141143,31.1982568
37431,121.3215869,31.2032996
37432,121.307692,31.2017992
37433,121.3145488,31.2025218
37434,121.312977,31.2023176
37435,121.3204593,31.2031865
37436,121.3213361,31.2031578
37437,121.3222843,31.2056669
37438,121.322236,31.2023659
37439,121.3220335,31.2028687
37440,121.318556,31.1975797
37441,121.3223414,31.2035037
37442,121.3220643,31.203896
37443,121.3216888,31.2034969
37444,121.3136851,31.2000372
37445,121.3222427,31.2044104
37446,121.3141894,31.2027627
37447,121.3206374,31.2019368
37448,121.3135631,31.2019831
37449,121.3139976,31.2022195
37450,121.3137857,31.201935
37451,121.3112231,31.2021525
37452,121.320675,31.2029921
37453,121.3206267,31.2021708
37454,121.3176655,31.2014183
37455,121.3193887,31.2016261
37456,121.3195001,31.2026342
37457,121.3226492,31.1990525
37458,121.3178349,31.1971675
37459,121.3136167,31.1996797
37460,121.3206642,31.2023681
37461,121.3179659,31.2006474
37462,121.3221233,31.2051851
37463,121.3165148,31.2026939
37464,121.322236,31.2015101
37465,121.3138085,31.2027168
37466,121.3207661,31.2032262
37467,121.3178438,31.2019949
37468,121.3133283,31.1994727
37469,121.3183485,31.1998661
37470,121.3221461,31.204415
37471,121.3177943,31.2020935
37472,121.3214206,31.2027948
37473,121.3225592,31.2029054
37474,121.3181483,31.199849
37475,121.3115986,31.2023635
37476,121.317699,31.2021988
37477,121.3085353,31.201974
37478,121.3063788,31.2013959
37479,121.3182931,31.1984679
37480,121.3224238,31.2035427
37481,121.3182341,31.1993535
37482,121.3184568,31.1990485
37483,121.318418,31.1994405
37484,121.3218068,31.2026939
37485,121.313669,31.1998445
37486,121.3225807,31.2026072
37487,121.3138206,31.2016344
37488,121.3183363,31.2028687
37489,121.314239,31.2024007
37490,121.3093818,31.2020883
37491,121.309647,31.2022126
37492,121.3222994,31.2015635
37493,121.3137991,31.2022952
37494,121.319704,31.2026801
37495,121.317982,31.1998215
37496,121.3193178,31.2025149
37497,121.3222038,31.2060202
37498,121.3164282,31.2029208
37499,121.3127968,31.2021871
37500,121.3081265,31.2018955
37501,121.3184842,31.198602
37502,121.3089591,31.2020382
37503,121.3133901,31.2022947
37504,121.3168997,31.2026531
37505,121.3196021,31.2030151
37506,121.3226819,31.1979565
37507,121.3135188,31.1995646
37508,121.3220979,31.2025888
37509,121.3212398,31.2027896
37510,121.3221665,31.2021763
37511,121.3173595,31.2026859
37512,121.3085785,31.2020974
37513,121.3143879,31.2024911
37514,121.317999,31.202668
37515,121.3173728,31.2022241
37516,121.3221609,31.2023544
37517,121.3126981,31.2024782
37518,121.3072253,31.2016799
